track_name	album_name	artist_name	genres	release_date	duration_ms	popularity	explicit	is_playable
Lava	No Nê	Suboi	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2021-07-15	219039.0	16.0	False	True
long story short	evermore (deluxe version)	Taylor Swift	[]	2021-01-07	215920.0	58.0	False	True
I'm Not Cool	I'm Not Cool	HyunA	['k-pop']	2021-01-28	174173.0	50.0	False	True
Love Again	Future Nostalgia	Dua Lipa	['pop']	2020-03-27	258004.0	69.0	False	True
Chạy Về Nơi Phía Anh - Remix	Chạy Về Nơi Phía Anh (Remix)	Khắc Việt	['vinahouse', 'v-pop', 'vietnamese bolero']	2025-02-12	169682.0	11.0	False	True
Ở Nhà Quê Mới Lên (feat. Lăng LD)	Rap Việt Tập 14	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2020-11-03	273750.0	20.0	False	True
Money In The Grave (Drake ft. Rick Ross)	The Best In The World Pack	Drake	['rap', 'hip hop']	2019-06-15	205426.0	70.0	True	True
Good News	Circles	Mac Miller	[]	2020-01-17	342040.0	67.0	False	True
1, 2, 3!	THE GREAT SEUNGRI	SEUNGRI	['k-pop']	2018-07-20	205304.0	35.0	False	True
Người Yêu Cũ	Người Yêu Cũ (Gửi Cho Anh 2)	Khởi My	['v-pop', 'vinahouse', 'vietnamese bolero']	2013-11-27	249796.0	39.0	False	True
Do We Have A Problem?	Do We Have A Problem?	Nicki Minaj	[]	2022-02-04	207065.0	48.0	True	True
Bad example	2019 - 2021	たかやん	['j-pop', 'j-rap', 'japanese indie']	2021-07-08	104269.0	46.0	False	True
Cold Blooded	Cold Blooded	Jessi	['k-pop', 'k-rap']	2021-10-12	150053.0	51.0	False	True
cowboy like me	evermore (deluxe version)	Taylor Swift	[]	2021-01-07	275040.0	59.0	True	True
I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)	KHALED KHALED	DJ Khaled	[]	2021-04-30	165366.0	50.0	True	True
Blurred Lines		Oda Kirkwood						
Một Nhà	Một Nhà	Da LAB	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']	2015-08-17	185643.0	45.0	False	True
Mẩy Thật Mẩy		BigDaddy						
Dawn FM	Dawn FM	The Weeknd	[]	2022-01-06	96240.0	52.0	False	True
These Are The Times (feat. JRM)	These Are The Times (feat. JRM)	Martin Garrix	['edm', 'electronica', 'progressive house']	2019-07-18	188656.0	45.0	False	True
Còn Lại Gì?	Vũ Trụ Song Song	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-11-06	275999.0	32.0	False	True
Hallucinate	Future Nostalgia	Dua Lipa	['pop']	2020-03-27	208505.0	62.0	False	True
Ơ Sao Bé Không Lắc	Ơ Sao Bé Không Lắc	BigDaddy	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']	2019-07-17	220421.0	20.0	False	True
Khung Trời Khác	Khung Trời Khác	Thành Nghiệp	['vietnam indie', 'v-pop']	2022-01-05	240000.0	5.0	False	True
Say My Name	7	David Guetta	['edm', 'dance']	2018-09-14	198946.0	62.0	False	True
Side To Side	Dangerous Woman	Ariana Grande	['pop']	2016-04-01	226160.0	74.0	True	True
TOUCH	GABRIEL	keshi	[]	2022-03-25	205346.0	55.0	False	True
Living Proof	Romance	Camila Cabello	['pop']	2019-12-06	194440.0	46.0	False	True
Midsummer Madness	Head In The Clouds	88rising	[]	2018-07-20	280841.0	58.0	True	True
Undrunk	you ruined new york city for me	FLETCHER	[]	2019-08-16	183428.0	54.0	True	True
Panorama	One-reeler / Act IV	IZ*ONE	['k-pop']	2020-12-07	222853.0	60.0	False	True
飞鸟和蝉	Ren然	Ren Ran	['mandopop', 'c-pop', 'gufeng', 'chinese r&b', 'taiwanese pop']	2021-07-27	296006.0	58.0	False	True
PLAY (feat. Changmo)	Querencia	CHUNG HA	['k-pop']	2021-02-15	199524.0	48.0	False	True
What Do I Call You	What Do I Call You - The 4th Mini Album	TAEYEON	['k-pop', 'k-ballad']	2020-12-15	167746.0	44.0	False	True
Just The Two of Us	Just The Two of Us	Kauai45	[]	2020-11-20	117037.0	55.0	False	True
Consequences - orchestra	Consequences (orchestra)	Camila Cabello	['pop']	2018-10-09	181913.0	43.0	False	True
FALLING ON YOU (feat. VSOUL)	Rap Việt Season 2 - Tập 1	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2021-10-18	145454.0	18.0	False	True
Xin Phép Được Cô Đơn	Vũ Trụ Song Song	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-11-06	310285.0	25.0	False	True
Trong Trí Nhớ Của Anh - Live	Studio Số 6 - Tập 14	Studio Số 6	['v-pop']	2022-11-18	299076.0	1.0	False	True
Do You Mean	World War Joy	The Chainsmokers	[]	2019-12-06	193186.0	46.0	False	True
Higher Love	Golden Hour	Kygo	['tropical house']	2020-05-29	228267.0	73.0	False	True
Don't fight the feeling	DON'T FIGHT THE FEELING - Special Album	EXO	['k-pop']	2021-06-07	176546.0	48.0	False	True
em bỏ hút thuốc chưa? (liu riu version)	em bỏ hút thuốc chưa? (liu riu version)	Bích Phương	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']	2021-10-14	230857.0	15.0	False	True
Out Of Love	The Pains Of Growing	Alessia Cara	[]	2018-11-30	227693.0	62.0	False	True
jealousy, jealousy	SOUR	Olivia Rodrigo	[]	2021-05-21	173160.0	77.0	False	True
Put Me Back Together (feat. Kiiara)	Put Me Back Together (feat. Kiiara)	Cheat Codes	[]	2018-03-02	223899.0	29.0	True	True
Chills	Chills	Why Don't We	[]	2019-12-30	165596.0	46.0	False	True
FXXK IT	MADE	BIGBANG	['k-pop']	2016-12-13	231748.0	63.0	False	True
Mood Ring	Solar Power	Lorde	[]	2021-08-20	225862.0	52.0	False	True
Don't Wanna Cry	SEVENTEEN 4th Mini Album ‘Al1’	SEVENTEEN	['k-pop']	2017-05-22	203426.0	59.0	False	True
Ở Lại Đây (feat. Yang & Gill)	Rap Việt Tập 8	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2020-10-22	204387.0	20.0	False	True
I'm so sick	ONE & SIX	Apink	['k-pop']	2018-07-02	199402.0	49.0	False	True
Tết Nhà Mình	Tết Nhà Mình	Hoà Minzy	['v-pop', 'vinahouse']	2021-01-26	235232.0	42.0	False	True
Như Mùa Tuyết Đầu Tiên (OST Goblin)		Văn Mai Hương						
All about you		TAEYEON						
Lucid Dream	Savage - The 1st Mini Album	aespa	['k-pop']	2021-10-05	210560.0	58.0	False	True
5 10 15 20	5 10 15 20	Lê Thiện Hiếu	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']	2021-08-29	195882.0	2.0	False	True
Đêm Màu Xanh	Đêm Màu Xanh	JUUN D	['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']	2019-01-11	316511.0	3.0	False	True
Sickerrr	No Nê	Suboi	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2021-07-15	225943.0	12.0	True	True
After All	After All	Elton John	[]	2021-09-22	208714.0	42.0	False	True
cô gái nhân ái	yesteryear	Phùng Khánh Linh	['v-pop', 'vietnam indie', 'city pop']	2020-12-03	202941.0	20.0	False	True
Fall In Love	Fall In Love	Hoàng Thùy Linh	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']	2018-10-10	226285.0	13.0	False	True
Phố Mùa Đông	Nữ Thần	Phạm Anh Duy	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2018-06-06	335689.0	11.0	False	True
Think About You	Think About You	Kygo	['tropical house']	2019-02-14	208566.0	52.0	False	True
marjorie	evermore	Taylor Swift	[]	2020-12-11	257773.0	61.0	False	True
Mượn Rượu Tỏ Tình	Mượn Rượu Tỏ Tình	BigDaddy	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']	2019-01-18	198375.0	49.0	False	True
Con Calma	Con Calma	Daddy Yankee	['reggaeton', 'latin']	2019-01-24	193226.0	74.0	False	True
off the table (with The Weeknd)	Positions	Ariana Grande	['pop']	2020-10-30	239949.0	60.0	False	True
Say Something (feat. Chris Stapleton)	Man of the Woods	Justin Timberlake	[]	2018-02-02	278893.0	64.0	False	True
Doin' Time	Norman Fucking Rockwell!	Lana Del Rey	[]	2019-08-30	202192.0	74.0	True	True
Khi Cô Đơn Em Nhớ Ai	Khi Cô Đơn Em Nhớ Ai	JUUN D	['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']	2019-02-15	261667.0	31.0	False	True
Chuyến tàu hoàng hôn	Thương Về Miền Trung	Dan Nguyen	['vietnamese bolero', 'bolero', 'vinahouse', 'v-pop']	2015-01-01	336255.0	22.0	False	True
xuân, hạ, thu, đông rồi lại xuân	dreaAMEE	AMEE	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']	2020-06-20	290609.0	36.0	False	True
Trời Sáng Rồi - Trời Sáng Rồi Ta Ngủ Đi Thôi OST		Nguyên Hà						
Good In Bed	Future Nostalgia	Dua Lipa	['pop']	2020-03-27	218754.0	52.0	True	True
Cô Ấy Nói (Lofi Ver.)	Cô Ấy Nói	Ngô Anh Đạt	['vietnamese lo-fi', 'vinahouse', 'v-pop', 'lo-fi']	2021-06-11	333000.0	36.0	False	True
Đong Tình	Đong Tình	Charmy Pham	['v-pop', 'vinahouse']	2021-06-05	277295.0	10.0	False	True
Gia Ngay Dau Dung Noi Thuong Nhau	Gia Ngay Dau Dung Noi Thuong Nhau	Isaac	['v-pop', 'vietnamese hip hop']	2018-09-09	270000.0	30.0	False	True
Đường Chân Trời	Qua Khung Cửa Sổ	Chillies	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']	2021-05-05	310000.0	25.0	False	True
Phiến Lá Tĩnh Lặng	Phiến Lá Tĩnh Lặng	Thùy Chi	['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']	2021-04-20	307621.0	28.0	False	True
Youngz	Youngz	Wxrdie	['vietnamese hip hop', 'v-pop']	2021-07-22	201345.0	44.0	True	True
Longing Heart		Mayar Jenisk						
Có Thể Là Tại Sao?	Vũ Trụ Song Song	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-11-06	148745.0	29.0	False	True
all the kids are depressed	glisten	Jeremy Zucker	[]	2018-05-04	169973.0	62.0	True	True
어질어질 (Outta My Head)	XOXO	JEON SOMI	['k-pop']	2021-10-29	188123.0	38.0	False	True
Lemonade	Sticker - The 3rd Album	NCT 127	['k-pop']	2021-09-17	190066.0	50.0	False	True
ocean eyes	dont smile at me	Billie Eilish	[]	2017-12-22	200379.0	80.0	False	True
Peek-A-Boo	Perfect Velvet - The 2nd Album	Red Velvet	['k-pop']	2017-11-17	189049.0	58.0	False	True
Don't Let Me Down	Don't Let Me Down	The Chainsmokers	[]	2016-02-05	208373.0	77.0	False	True
love nwantiti (ah ah ah)	CKay The First	CKay	['afrobeats', 'afrobeat', 'afropop']	2019-08-30	145800.0	72.0	True	True
Bức Bình Phong	Bức Bình Phong	Trịnh Thăng Bình	['v-pop', 'vinahouse', 'vietnamese lo-fi']	2020-12-09	302321.0	13.0	False	True
Suncity (feat. Empress Of)	Suncity	Khalid	[]	2018-10-19	189493.0	50.0	False	True
Thru These Tears	Malibu Nights	LANY	[]	2018-10-05	204515.0	63.0	False	True
Mình Đồng Da Sắt (feat. Tez)	Rap Việt Tập 12	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2020-10-19	224273.0	15.0	False	True
shut up	Positions	Ariana Grande	['pop']	2020-10-30	157710.0	53.0	True	True
Giấc Mơ Rất Thơ	Giấc Mơ Rất Thơ	Mer	['vietnam indie', 'v-pop']	2021-05-17	172992.0	36.0	False	True
Cool	Future Nostalgia	Dua Lipa	['pop']	2020-03-27	209583.0	54.0	False	True
Con Gái Như Em	Chị Trợ Lý Của Anh (OST)	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2019-06-03	180000.0	11.0	False	True
Liệu Anh Có Thể Yêu Em?	Liệu Anh Có Thể Yêu Em?	Khắc Việt	['vinahouse', 'v-pop', 'vietnamese bolero']	2018-07-20	228438.0	12.0	False	True
Selfish Love (with Selena Gomez)	Selfish Love (with Selena Gomez)	DJ Snake	[]	2021-03-04	168648.0	50.0	False	True
Run	Human (Deluxe)	OneRepublic	['soft pop']	2021-08-27	168259.0	70.0	False	True
Mood (Remix) feat. Justin Bieber, J Balvin & iann dior	Mood (Remix) feat. Justin Bieber, J Balvin & iann dior	24kGoldn	[]	2020-11-06	192745.0	57.0	True	True
Free Woman	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	191466.0	55.0	False	True
All Mine	ye	Kanye West	['rap']	2018-06-01	145506.0	68.0	True	True
Fun Tonight	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	173426.0	48.0	False	True
I am not a woman, I'm a god	If I Can’t Have Love, I Want Power	Halsey	[]	2021-08-27	176413.0	50.0	False	True
Ring	Rare	Selena Gomez	['pop']	2020-01-10	148776.0	51.0	False	True
Sau Tất Cả		Various Artists						
SLOMO	SLOMO	VY Jacko	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2020-12-26	234097.0	24.0	False	True
Sine From Above (with Elton John)	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	244880.0	47.0	False	True
WITHOUT YOU	F*CK LOVE 3+: OVER YOU	The Kid LAROI	[]	2021-07-27	161384.0	69.0	True	True
Fake A Smile	Fake A Smile	Alan Walker	[]	2021-02-19	168118.0	50.0	False	True
a lot	i am > i was	21 Savage	[]	2018-12-21	288624.0	74.0	True	True
Xa Em Kỷ Niệm		Unknown Artist						
Dynamite (Slow Jam Remix)	Dynamite (NightTime Version)	BTS	['k-pop']	2020-09-18	199690.0	38.0	False	True
Kém Duyên	Kém Duyên	Rum	['v-pop', 'vinahouse', 'vietnamese lo-fi']	2024-07-20	224744.0	35.0	False	True
dancing in the kitchen	gg bb xx	LANY	[]	2021-09-03	208808.0	58.0	False	True
Anh Mơ		Anh Khang						
eNIGMA	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	179760.0	49.0	False	True
Ready to love	SEVENTEEN 8th Mini Album 'Your Choice'	SEVENTEEN	['k-pop']	2021-06-18	186760.0	56.0	False	True
Moonlight	?	XXXTENTACION	['emo rap']	2018-03-16	135090.0	79.0	True	True
Xe Đạp	Tuổi Hoa Mộng	Thùy Chi	['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']	2017-09-25	285457.0	35.0	False	True
Get Me (feat. Kehlani)	Changes	Justin Bieber	[]	2020-02-14	185426.0	53.0	False	True
Có Chàng Trai Viết Lên Cây	Truyện Ngắn	Hà Anh Tuấn	['v-pop', 'vietnam indie']	2020-07-11	341428.0	31.0	False	True
To Be Young (feat. Doja Cat)	To Be Young (feat. Doja Cat)	Anne-Marie	[]	2020-07-13	194758.0	43.0	True	True
Homicide (feat. Eminem)	Confessions of a Dangerous Mind	Logic	[]	2019-05-10	245386.0	64.0	True	True
Love You Anymore	love (Deluxe Edition)	Michael Bublé	['christmas']	2018-11-16	182666.0	54.0	False	True
Issues	Nervous System	Julia Michaels	[]	2017-07-28	176320.0	70.0	False	True
Remember	Remember	WINNER	['k-pop']	2020-04-09	223871.0	32.0	False	True
Tình Lỡ	Khúc Tình Xưa 1	Lệ Quyên	['vietnamese bolero', 'bolero', 'v-pop']	2023-10-01	348138.0	33.0	False	True
Vibez	Nobody Is Listening	ZAYN	[]	2021-01-15	163346.0	54.0	False	True
em bỏ hút thuốc chưa (feat. traitimtrongvang)	tâm trạng tan hơi chậm một chút	Bích Phương	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']	2020-05-17	216000.0	45.0	False	True
Dynamite (Bedroom Remix)	Dynamite (NightTime Version)	BTS	['k-pop']	2020-09-18	207926.0	37.0	False	True
WHISTLE	SQUARE ONE	BLACKPINK	['k-pop']	2016-08-08	211631.0	67.0	False	True
Hey Brother	True	Avicii	['edm']	2013-01-01	255093.0	76.0	False	True
2021	2021	Lauv	[]	2020-12-31	195952.0	31.0	False	True
just like magic	Positions	Ariana Grande	['pop']	2020-10-30	149900.0	61.0	True	True
Rager teenager!	In A Dream	Troye Sivan	[]	2020-08-21	201926.0	43.0	True	True
The Ringer	Kamikaze	Eminem	['rap', 'hip hop']	2018-08-31	337941.0	58.0	True	True
Dynamite (Midnight Remix)	Dynamite (NightTime Version)	BTS	['k-pop']	2020-09-18	196509.0	38.0	False	True
Tough Love (feat. Agnes, Vargas & Lagola)	TIM	Avicii	['edm']	2019-06-06	191248.0	52.0	False	True
Giữa Mây Ngàn	Giữa Mây Ngàn	Nguyễn Trọng Tài	['vietnamese hip hop', 'v-pop', 'vietnamese lo-fi', 'vietnam indie']	2021-02-14	243368.0	6.0	False	True
Do for Love (feat. Amee)	Loser2lover	B Ray	['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']	2020-04-17	189608.0	34.0	False	True
MIC Drop (Steve Aoki Remix) (Full Length Edition)	Love Yourself 結 'Answer'	BTS	['k-pop']	2018-08-24	307675.0	64.0	False	True
Pretty Please	Future Nostalgia	Dua Lipa	['pop']	2020-03-27	194607.0	61.0	True	True
Fever	Future Nostalgia	Dua Lipa	['pop']	2020-03-27	156910.0	61.0	False	True
Soft Lips	Soft Lips	BlankCh3ck	[]	2024-12-18	166922.0	36.0	False	True
Mot Dem Say (X) - Original		Thịnh Suy						
Hate Me	Brightest Blue	Ellie Goulding	[]	2020-07-16	188066.0	72.0	False	True
anh thèm được ngủ	anh thèm được ngủ	Khói	['vietnamese hip hop', 'v-pop', 'vietnamese lo-fi', 'vietnam indie']	2017-12-20	159000.0	38.0	False	True
everytime	Sweetener	Ariana Grande	['pop']	2018-08-17	172106.0	69.0	True	True
Proud	Joytime III	Marshmello	['edm']	2019-07-03	191000.0	45.0	False	True
KILLING ME - KR Ver.		iKON						
Lời Cảm Ơn	Lời Cảm Ơn	tlinh	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']	2021-01-13	218040.0	13.0	False	True
Him & I (with Halsey)	The Beautiful & Damned	G-Eazy	[]	2017-12-15	268866.0	73.0	True	True
Hành Tinh Song Song, Pt. 2	Vũ Trụ Song Song	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-11-06	234747.0	28.0	False	True
pporappippam	pporappippam	SUNMI	['k-pop']	2020-06-29	206616.0	47.0	False	True
Giấc Mơ Rất Thơ	Giấc Mơ Rất Thơ	Mer	['vietnam indie', 'v-pop']	2021-05-17	172992.0	36.0	False	True
Chuyện Tình Không Dĩ Vãng	Điệu Buồn Lục Tỉnh	Quỳnh Trang	['vietnamese bolero', 'bolero']	2021-08-01	287473.0	15.0	False	True
Christmas Tree Farm	Christmas Tree Farm	Taylor Swift	[]	2019-12-06	228026.0	64.0	False	True
Love Is So Sweet		Missing Seoul						
Hot	Hot	Wxrdie	['vietnamese hip hop', 'v-pop']	2020-11-12	164610.0	26.0	False	True
Take Yourself Home	In A Dream	Troye Sivan	[]	2020-08-21	249369.0	47.0	False	True
Đoạn Đường Sao Băng	Đoạn Đường Sao Băng	Kha	['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']	2021-07-17	237600.0	46.0	False	True
Lullaby	Present : YOU	GOT7	['k-pop']	2018-09-18	217486.0	53.0	False	True
baby i told u	Over The Moon	MONSTAR	['v-pop', 'vietnam indie']	2021-08-01	254040.0	29.0	False	True
Wait	Red Pill Blues (Deluxe)	Maroon 5	['pop']	2018-06-15	190642.0	57.0	False	True
Phố Đêm	Người Yêu Cô Đơn	Sơn Tuyền	['vietnamese bolero', 'bolero', 'v-pop']	1990-01-01	365333.0	17.0	False	True
it’s time to go - bonus track	evermore (deluxe version)	Taylor Swift	[]	2021-01-07	254640.0	61.0	False	True
nhìn em mà xem (look at me now)	yesteryear (deluxe)	Phùng Khánh Linh	['v-pop', 'vietnam indie', 'city pop']	2021-09-02	187954.0	8.0	False	True
Red Flavor	The Red Summer - Summer Mini Album	Red Velvet	['k-pop']	2017-07-09	191139.0	61.0	False	True
Kings & Queens	Heaven & Hell	Ava Max	[]	2020-09-18	162398.0	75.0	False	True
Lovedrunk (Feat. Crush)	sleepless in __________	Epik High	['k-rap', 'k-pop']	2019-03-11	250758.0	35.0	False	True
Rồng Rắn Lên Mây (feat. Thành Draw)	Rap Việt Tập 11	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2020-10-16	215687.0	15.0	False	True
Is That Alright?	A Star Is Born Soundtrack	Lady Gaga	['art pop', 'pop']	2018-10-05	191280.0	57.0	False	True
R.I.P. (feat. Rita Ora & Anitta)	R.I.P. (feat. Rita Ora & Anitta)	Sofía Reyes	['latin pop']	2019-03-15	187200.0	49.0	True	True
Da Lo Yeu Em Nhieu - Original		JustaTee						
Dingga	Dingga	MAMAMOO	['k-pop']	2020-10-20	179080.0	49.0	False	True
Miser		WAVYVIBE						
100 Years Love	100 Years Love	NamDuc	['v-pop', 'vinahouse', 'vietnamese hip hop', 'vietnamese lo-fi']	2020-01-21	210557.0	44.0	False	True
Alone	Alone	WEAN	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']	2020-01-10	242361.0	28.0	False	True
HURT	HURT	Jasmine Sokko	['chinese r&b', 'c-pop']	2018-08-24	150857.0	19.0	False	True
Look What I Found	A Star Is Born Soundtrack	Lady Gaga	['art pop', 'pop']	2018-10-05	175240.0	56.0	False	True
GOODBYE ROAD - KR Ver.		iKON						
Y.E.U (L.O.V.E) [Acoustic Version]		MIN						
Dynamite (Retro Remix)	Dynamite (NightTime Version)	BTS	['k-pop']	2020-09-18	208404.0	37.0	False	True
Rơi Quá Khứ	Vũ Trụ Song Song	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-11-06	368000.0	15.0	False	True
Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse	Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)	Nicki Minaj	[]	2018-12-14	174893.0	54.0	False	True
Gặp Nhau Làm Skrrtt		RAP VIỆT						
Jail	Donda	Kanye West	['rap']	2021-08-29	297000.0	56.0	False	True
Replay	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	186653.0	58.0	False	True
SoulMate (feat. IU)	SoulMate (feat. IU)	ZICO	['k-rap', 'k-pop']	2018-07-30	219390.0	49.0	False	True
Genius (feat. Sia, Diplo, and Labrinth)	LABRINTH, SIA & DIPLO PRESENT... LSD	Sia	[]	2019-04-12	213706.0	70.0	False	True
Dĩ Vãng Nhạt Nhòa - Remake	Dĩ Vãng Nhạt Nhòa	Hà Nhi	['v-pop', 'vinahouse', 'vietnamese lo-fi', 'vietnam indie']	2020-01-01	219335.0	42.0	False	True
Easy	In A Dream	Troye Sivan	[]	2020-08-21	226781.0	51.0	False	True
Wasted Times	My Dear Melancholy,	The Weeknd	[]	2018-03-30	220293.0	63.0	True	True
All Around the World (La La La)	All Around the World (La La La)	R3HAB	['slap house', 'edm']	2019-07-26	147840.0	43.0	False	True
Cạn Dòng Nước Mắt	Love Songs Collection 4: Càng Trưởng Thành, Càng Cô Đơn	Hồ Ngọc Hà	['v-pop', 'vinahouse']	2020-08-21	274641.0	32.0	False	True
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)	The Classic Christmas Album	Frank Sinatra	['christmas', 'big band', 'adult standards', 'swing music', 'vocal jazz', 'jazz']	1945	155586.0	64.0	False	True
Didn't I	Didn't I	OneRepublic	['soft pop']	2020-03-13	207616.0	47.0	False	True
Mot Dem Say (X)	Mot Dem Say (X)	Thịnh Suy	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-06-11	233713.0	50.0	False	True
Về Đâu Mái Tóc Người Thương	Về Đâu Mái Tóc Người Thương	Hoài Lâm	['v-pop', 'vietnamese bolero', 'bolero', 'vietnamese lo-fi']	2018-09-11	263400.0	19.0	False	True
Giấc Mơ		Quang Huy						
Plastic Doll	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	221666.0	47.0	False	True
Phận Tơ Tằm	Show Xuân Xa Mẹ	Tố My	['vietnamese bolero', 'bolero']	2017-02-27	326087.0	7.0	False	True
Chromatica II	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	41866.0	46.0	False	True
Invisible Things	~how i'm feeling~	Lauv	[]	2020-03-06	197306.0	44.0	False	True
Nonstop	Scorpion	Drake	['rap', 'hip hop']	2018-06-29	238614.0	72.0	True	True
Thinkin of You		Chan Se Park						
Run	Nectar	Joji	[]	2020-09-24	195000.0	63.0	False	True
Maybe It's Time	A Star Is Born Soundtrack	Bradley Cooper	[]	2018-10-05	159293.0	51.0	False	True
Into the I-LAND	I-LAND Part.1 Signal Song	IU	['k-pop', 'k-ballad']	2020-06-19	217322.0	45.0	False	True
Chạy		RAP VIỆT						
WAYO	WAYO	BANG YEDAM	[]	2020-06-05	205164.0	48.0	False	True
Slow Grenade	Slow Grenade	Ellie Goulding	[]	2020-06-30	217493.0	46.0	False	True
